scorer,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000
bodyparts,nose,nose,nose,left ear,left ear,left ear,right ear,right ear,right ear,ear center,ear center,ear center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
107,640.69140625,276.57025146484375,0.9995951056480408,573.2816162109375,235.04782104492188,0.9966128468513489,595.57373046875,293.7314147949219,0.998584508895874,584.7562866210938,264.64276123046875,0.9995983242988586
108,653.673828125,277.48101806640625,0.9993808269500732,587.2919311523438,238.8609161376953,0.9917769432067871,604.6009521484375,296.2351379394531,0.994454562664032,597.12646484375,266.7756042480469,0.9999394416809082
109,661.3115844726562,284.2266540527344,0.9990442395210266,600.5791625976562,242.9270782470703,0.9981546998023987,610.7916259765625,303.4371032714844,0.9985404014587402,604.4865112304688,269.86834716796875,0.9995858073234558
110,664.9351806640625,285.39605712890625,0.9975797533988953,610.23779296875,245.7436981201172,0.9984758496284485,616.3180541992188,305.2227478027344,0.9994009733200073,612.0484008789062,272.9080505371094,0.999907374382019
111,657.7078247070312,290.1152038574219,0.9941835999488831,610.2020263671875,245.72801208496094,0.9978437423706055,611.4798583984375,309.4826965332031,0.9995575547218323,611.4301147460938,274.8471984863281,0.9998261332511902
112,657.083251953125,316.3801574707031,0.997336208820343,612.4970092773438,257.7157287597656,0.9975973963737488,603.2747802734375,316.69268798828125,0.9970229268074036,608.6589965820312,285.90887451171875,0.9996737241744995
113,662.9094848632812,325.9420471191406,0.9554246068000793,615.5224609375,266.3336181640625,0.9950301647186279,604.3040771484375,321.8365783691406,0.9950297474861145,610.3171997070312,293.168701171875,0.9998611211776733
114,676.9548950195312,343.2987976074219,0.9953851103782654,631.1201171875,280.1579284667969,0.995223343372345,617.1675415039062,338.87542724609375,0.9974321722984314,622.3560180664062,307.398681640625,0.9998828172683716
115,683.7216186523438,352.4270935058594,0.9989849925041199,644.42041015625,296.9294128417969,0.9984368681907654,625.896484375,350.6501770019531,0.9989534616470337,634.1381225585938,321.916748046875,0.9996312856674194
116,690.7318115234375,361.00592041015625,0.9977522492408752,654.4691162109375,301.0597839355469,0.9900637269020081,635.7600708007812,355.359619140625,0.9988263249397278,645.6632690429688,328.4669189453125,0.999824583530426
117,700.823486328125,364.75238037109375,0.9921773076057434,665.00244140625,306.3836669921875,0.9884393215179443,643.3216552734375,356.83319091796875,0.9995073080062866,655.2640991210938,331.5288391113281,0.9995112419128418
118,713.2440185546875,373.62493896484375,0.9941408038139343,677.3875122070312,309.0294189453125,0.9948455095291138,655.1826171875,360.9371337890625,0.9964112639427185,666.32763671875,334.5909118652344,0.9989616870880127
119,729.1971435546875,377.5080261230469,0.9716643691062927,694.2947998046875,314.41363525390625,0.9854974150657654,666.4594116210938,365.18438720703125,0.9955226182937622,680.6237182617188,338.6292724609375,0.9999052286148071
120,747.6422119140625,377.75946044921875,0.9937779903411865,711.9824829101562,318.3194580078125,0.9869334697723389,680.6665649414062,367.87005615234375,0.9971948862075806,696.0322265625,341.91949462890625,0.9998879432678223
121,758.810546875,377.2445373535156,0.9908764958381653,724.5565795898438,315.71466064453125,0.9732113480567932,694.5933837890625,366.22943115234375,0.9963374137878418,709.470947265625,338.3214111328125,0.999958872795105
122,772.537353515625,366.4245300292969,0.9978721141815186,732.1043701171875,307.4446716308594,0.9862031936645508,709.3081665039062,359.8006896972656,0.9966553449630737,721.9446411132812,332.93572998046875,0.9998667240142822
123,780.2417602539062,358.7022399902344,0.9992484450340271,736.5187377929688,300.9716796875,0.9919434785842896,722.7666015625,354.3746643066406,0.9992892742156982,729.3640747070312,327.245361328125,0.9998101592063904
124,782.9042358398438,358.66033935546875,0.9996342658996582,739.3692016601562,302.5610656738281,0.9865389466285706,727.497314453125,363.92523193359375,0.9979677796363831,731.092529296875,334.3418273925781,0.9996695518493652
125,789.0648193359375,360.34295654296875,0.9990472197532654,751.8258056640625,307.69012451171875,0.9911292791366577,730.3580322265625,366.8563537597656,0.9977450370788574,740.9651489257812,336.9523620605469,0.9999545812606812
126,795.7804565429688,358.78155517578125,0.9995115995407104,759.0208129882812,313.26953125,0.9958012700080872,740.2485961914062,371.1584777832031,0.9997155070304871,745.9436645507812,342.12799072265625,0.9998898506164551
127,801.5107421875,357.6490783691406,0.99947589635849,768.7597045898438,316.2268371582031,0.9958525896072388,749.3131103515625,373.0871276855469,0.9993851184844971,756.6058959960938,343.0873718261719,0.999863862991333
128,814.9506225585938,355.8211975097656,0.9994105100631714,780.238037109375,318.9546203613281,0.9966679215431213,761.8490600585938,374.9132080078125,0.9975500702857971,768.9771728515625,347.62060546875,0.999915361404419
129,830.7715454101562,361.2726745605469,0.9911523461341858,795.3330688476562,324.6199951171875,0.9986664056777954,776.8287963867188,380.7926330566406,0.997473418712616,783.172119140625,351.68719482421875,0.9998601675033569
130,846.9945068359375,389.9927978515625,0.9800556302070618,807.5914916992188,330.47625732421875,0.9951750040054321,787.1055908203125,384.8031921386719,0.999529242515564,795.4837036132812,357.5664367675781,0.9997559189796448
131,858.1048583984375,385.394775390625,0.9934537410736084,824.6571044921875,333.2901611328125,0.9928777813911438,801.928955078125,389.126953125,0.9995286464691162,811.4119873046875,360.9559326171875,0.9993979930877686
132,872.3250122070312,386.55157470703125,0.9931896328926086,839.6043701171875,332.5165100097656,0.9950796365737915,817.8017578125,387.5378112792969,0.9995396137237549,826.260009765625,360.5141906738281,0.9993649125099182
133,887.0187377929688,382.5994873046875,0.9921945333480835,856.8328247070312,330.501953125,0.9960407018661499,834.6083984375,387.47906494140625,0.9997000694274902,842.9195556640625,359.4788513183594,0.9996412992477417
134,898.8238525390625,382.6083984375,0.9972561001777649,870.3292236328125,329.6766357421875,0.9975267052650452,845.8971557617188,385.48663330078125,0.9991281628608704,856.4719848632812,356.3205871582031,0.9998977184295654
135,913.7603149414062,362.134033203125,0.9977385997772217,877.8466186523438,318.6203308105469,0.9964421391487122,864.4613647460938,382.4190979003906,0.9972053170204163,868.0394897460938,350.2543640136719,0.999948263168335
136,930.1915893554688,351.522705078125,0.9988707900047302,883.7515869140625,308.0189208984375,0.9899466633796692,878.7752685546875,375.6942138671875,0.9967706203460693,878.1267700195312,341.4239807128906,0.9998598098754883
137,936.7616577148438,353.3660583496094,0.9970344305038452,892.8377685546875,304.33477783203125,0.9881464242935181,887.3235473632812,370.9314270019531,0.9983633160591125,887.1618041992188,337.6368103027344,0.9998812675476074
138,938.9755859375,351.94287109375,0.992889404296875,896.4078369140625,301.0479431152344,0.9801831245422363,894.393798828125,365.2044982910156,0.9979758858680725,893.6698608398438,333.4148254394531,0.9997625946998596
139,944.9307250976562,354.84393310546875,0.9982746839523315,900.9699096679688,301.40289306640625,0.9861472249031067,898.6892700195312,364.18621826171875,0.9992914199829102,897.4220581054688,332.014892578125,0.9999191761016846
140,948.0211181640625,354.1368713378906,0.9990372657775879,909.6568603515625,301.4620056152344,0.945350706577301,902.4135131835938,364.3404846191406,0.9988672733306885,902.2882080078125,332.1281433105469,0.9999350309371948
141,951.1267700195312,357.13055419921875,0.9947561025619507,915.3779296875,303.2558288574219,0.9832419157028198,907.8711547851562,363.47760009765625,0.9962602853775024,907.1301879882812,333.4087829589844,0.9995343685150146
142,952.7106323242188,357.6549377441406,0.9962376356124878,921.2925415039062,304.68603515625,0.9863433837890625,914.5852661132812,364.96807861328125,0.999157190322876,914.9429321289062,334.5252685546875,0.9997588992118835
143,955.8961791992188,358.20404052734375,0.9938808679580688,925.3284912109375,305.9120178222656,0.9756991863250732,918.6216430664062,366.1095275878906,0.9988719820976257,919.2290649414062,335.64801025390625,0.9994530081748962
144,959.8131103515625,358.05426025390625,0.9919098019599915,929.3567504882812,307.03509521484375,0.988004744052887,922.1165161132812,367.27545166015625,0.9896299242973328,922.6831665039062,337.5435485839844,0.9994761347770691
145,960.1098022460938,359.0863037109375,0.9933634996414185,931.9779052734375,309.3543395996094,0.9930042624473572,924.6532592773438,369.3313903808594,0.9916353225708008,924.8861694335938,340.02978515625,0.9994413256645203
146,959.22216796875,358.380615234375,0.9923487901687622,929.0534057617188,311.4608459472656,0.9942675828933716,922.1453857421875,372.2265319824219,0.9948687553405762,923.6983032226562,342.4880065917969,0.999337375164032
147,957.5866088867188,358.25604248046875,0.9942017197608948,927.53271484375,310.4828186035156,0.9912419319152832,921.8842163085938,371.0951232910156,0.9942607879638672,922.8316040039062,341.6151428222656,0.9992709755897522
148,955.88427734375,358.1712646484375,0.9958593249320984,926.5853881835938,310.0151062011719,0.9839639067649841,921.7261352539062,370.5145568847656,0.9932918548583984,922.3720703125,341.0182189941406,0.9990561604499817
149,952.8486938476562,357.6092529296875,0.996009111404419,925.8894653320312,311.339599609375,0.989891767501831,918.7120361328125,370.26849365234375,0.997593343257904,919.0904541015625,340.6754150390625,0.9991229176521301
150,949.1383056640625,358.66339111328125,0.9981391429901123,919.9810791015625,309.33428955078125,0.9917559623718262,910.7802734375,369.8048400878906,0.9918381571769714,910.8507690429688,340.4930114746094,0.9995724558830261
151,941.01318359375,359.3749084472656,0.9990847110748291,911.59814453125,307.4571228027344,0.9833940863609314,898.861083984375,369.9574279785156,0.9957603812217712,901.8810424804688,337.69415283203125,0.9996699094772339
152,940.771240234375,360.10919189453125,0.998193085193634,909.233154296875,308.5189208984375,0.9855133891105652,895.8182373046875,370.67559814453125,0.9929599165916443,898.6747436523438,337.91009521484375,0.9998281002044678
153,939.8727416992188,361.4646301269531,0.9982824325561523,912.0191650390625,307.1473693847656,0.9889020919799805,895.560546875,371.14593505859375,0.9946326017379761,899.4561767578125,338.2318115234375,0.9998311996459961
154,941.5921020507812,363.00885009765625,0.9989116191864014,914.8638916015625,308.5259704589844,0.9945224523544312,895.8051147460938,371.1365661621094,0.9960823655128479,901.7276611328125,338.92901611328125,0.9998488426208496
155,942.5684204101562,364.6225891113281,0.9988253712654114,916.8233032226562,311.02099609375,0.9928756952285767,895.105224609375,375.2215576171875,0.9961069226264954,903.7203369140625,342.34326171875,0.9997609257698059
156,934.4104614257812,387.8179016113281,0.9975837469100952,919.45068359375,319.7088623046875,0.9942712783813477,886.591796875,379.2322082519531,0.997189462184906,901.8455810546875,349.2169494628906,0.9998244643211365
157,927.2977905273438,401.55810546875,0.9984179735183716,922.7540283203125,332.1706848144531,0.9932394027709961,879.19775390625,382.9971008300781,0.9945567846298218,899.5945434570312,357.73419189453125,0.9995885491371155
158,919.70166015625,408.9142761230469,0.9957114458084106,918.6270751953125,339.36907958984375,0.9986349940299988,876.3118896484375,388.904541015625,0.9980376362800598,897.7962646484375,364.57440185546875,0.9991482496261597
159,927.8200073242188,404.7564392089844,0.995635449886322,917.302490234375,345.0657958984375,0.9916702508926392,877.2838745117188,397.5675048828125,0.9968460202217102,896.6472778320312,369.7573547363281,0.9997143149375916
160,928.8233032226562,415.66851806640625,0.9177930951118469,920.6189575195312,353.9218444824219,0.9954653382301331,878.8782348632812,403.4775695800781,0.9986901879310608,899.1965942382812,375.3216247558594,0.9996395111083984
161,932.0139770507812,435.5113830566406,0.9951689839363098,930.0552978515625,366.0179443359375,0.9957444071769714,886.5208129882812,411.310546875,0.9959864020347595,909.1737060546875,388.38897705078125,0.9994487166404724
162,939.7728271484375,441.30560302734375,0.9953450560569763,931.8729858398438,375.1279602050781,0.9990133047103882,891.46240234375,417.4440612792969,0.9981361627578735,912.8677978515625,399.2572021484375,0.9988917708396912
163,940.4027709960938,453.0963134765625,0.9982841610908508,934.4186401367188,380.8486022949219,0.9957061409950256,896.158447265625,428.1196594238281,0.9964696168899536,915.5982055664062,404.03045654296875,0.9997592568397522
164,950.4427490234375,460.0404968261719,0.9977832436561584,938.3234252929688,391.03009033203125,0.9938993453979492,899.7955322265625,437.1270751953125,0.9989516735076904,920.755859375,416.3816223144531,0.9992523789405823
165,952.7738037109375,465.94024658203125,0.9965360164642334,939.4339599609375,401.25396728515625,0.9981768131256104,896.727783203125,441.4680480957031,0.9980553388595581,920.7554931640625,421.3772277832031,0.9993541836738586
166,957.977294921875,465.66375732421875,0.9882376790046692,938.1082763671875,401.5853576660156,0.9971504807472229,896.3858642578125,442.38848876953125,0.9961733222007751,918.69384765625,422.0111999511719,0.9995982050895691
167,960.2013549804688,460.7133483886719,0.9909808039665222,937.9249267578125,399.9085998535156,0.996566116809845,895.8244018554688,441.8074035644531,0.997018575668335,917.8214721679688,420.8321838378906,0.999737560749054
168,959.2959594726562,465.95806884765625,0.9941197633743286,937.1666259765625,399.3780212402344,0.9952281713485718,896.26806640625,441.3866271972656,0.997972309589386,917.5399780273438,420.34075927734375,0.99979168176651
169,960.914794921875,467.6559753417969,0.9987720847129822,933.5968017578125,402.67132568359375,0.9976546168327332,894.0032958984375,444.9520568847656,0.992405116558075,914.494384765625,423.4859313964844,0.999716579914093
170,959.3275756835938,467.71417236328125,0.995175838470459,932.3851318359375,405.2811584472656,0.9980372786521912,893.5338134765625,446.4325866699219,0.9958856701850891,913.9169921875,427.0982360839844,0.9996254444122314
171,959.0416870117188,466.9461669921875,0.9897482991218567,930.0908813476562,405.898193359375,0.9979230761528015,892.87548828125,448.0989685058594,0.9959865212440491,912.210205078125,428.5646057128906,0.9994530081748962
172,959.1360473632812,467.49407958984375,0.9351959824562073,925.6669311523438,403.9428405761719,0.9974961876869202,892.8823852539062,450.44415283203125,0.9940902590751648,909.595947265625,429.51715087890625,0.9985887408256531
173,961.9034423828125,468.18878173828125,0.9141550064086914,925.7255249023438,402.8332214355469,0.9967641830444336,893.0189819335938,450.22412109375,0.9919106364250183,909.9204711914062,428.79638671875,0.9984875917434692
174,964.5762329101562,468.12994384765625,0.964788556098938,925.9703979492188,403.1877136230469,0.996616542339325,893.51708984375,453.1014404296875,0.9902642965316772,910.0772705078125,430.0212097167969,0.998630702495575
175,967.2782592773438,467.82379150390625,0.845460057258606,926.4473876953125,402.8691711425781,0.9940634369850159,892.185546875,454.4282531738281,0.9868310689926147,910.0885009765625,430.2288818359375,0.9984997510910034
176,977.1504516601562,469.654296875,0.9644038081169128,927.341552734375,403.7253723144531,0.9933741688728333,893.0237426757812,456.9883728027344,0.9858362674713135,910.4122314453125,431.1689147949219,0.9991832375526428
177,968.5654907226562,478.0558776855469,0.6565448641777039,929.8035888671875,402.3751525878906,0.9854039549827576,895.205322265625,455.7674865722656,0.9862455129623413,912.9484252929688,430.39276123046875,0.9996353387832642
178,977.0388793945312,459.39398193359375,0.8466830253601074,921.85107421875,397.41424560546875,0.9882658123970032,891.0319213867188,454.1744079589844,0.9642837643623352,906.7965087890625,426.1532287597656,0.9984898567199707
179,985.9368896484375,459.2598571777344,0.334019273519516,921.2557983398438,399.29937744140625,0.9920864701271057,894.724853515625,459.88934326171875,0.9669799208641052,908.8328247070312,430.6793212890625,0.9990133047103882
180,992.828369140625,456.8979187011719,0.8688226938247681,922.3228759765625,399.5743408203125,0.993539035320282,899.6448364257812,461.1597900390625,0.9717065095901489,911.07177734375,430.9519348144531,0.9995231628417969
181,995.842041015625,461.7117614746094,0.8490128517150879,924.5213012695312,399.35009765625,0.9929206967353821,901.2015380859375,462.82354736328125,0.9860878586769104,913.9850463867188,431.7043762207031,0.9997244477272034
182,996.8017578125,469.5870056152344,0.8594270348548889,928.7190551757812,400.3370361328125,0.9842682480812073,902.899169921875,466.50830078125,0.982330322265625,915.2713012695312,434.2240905761719,0.9998918771743774
183,998.2675170898438,468.13568115234375,0.6394700407981873,929.6918334960938,401.2977294921875,0.9850658774375916,904.0662841796875,466.9190368652344,0.9787729978561401,916.1255493164062,434.930419921875,0.9999128580093384
184,998.9388427734375,464.6927490234375,0.7035182118415833,930.0933227539062,402.3688659667969,0.9874016642570496,904.6351928710938,467.7894287109375,0.9748665690422058,917.700927734375,436.20703125,0.9998654127120972
185,1002.484130859375,468.5096130371094,0.7976154685020447,930.5559692382812,403.829833984375,0.9899442195892334,904.9777221679688,470.2978210449219,0.9802590608596802,918.2686767578125,438.005126953125,0.9998576641082764
186,1003.5231323242188,471.8302307128906,0.7679709196090698,931.334716796875,406.4938049316406,0.9896167516708374,906.1942138671875,472.9781494140625,0.9712717533111572,918.791259765625,440.1194152832031,0.9996126294136047
187,982.5361938476562,485.345458984375,0.5252472162246704,936.9658203125,410.42120361328125,0.9877175092697144,907.7039184570312,474.65008544921875,0.9702569842338562,922.7091064453125,443.4496765136719,0.9991994500160217
188,978.6956787109375,491.3188171386719,0.37302330136299133,935.7145385742188,413.2879333496094,0.9578817486763,909.7975463867188,479.320068359375,0.9612478613853455,923.4326171875,447.56842041015625,0.9991752505302429
189,997.720703125,486.11773681640625,0.2308652698993683,934.5449829101562,415.5804138183594,0.9261488318443298,905.8158569335938,480.8738708496094,0.964810311794281,919.0961303710938,449.5599365234375,0.9993290901184082
190,1001.2106323242188,491.6932373046875,0.4769495725631714,934.4724731445312,415.6484375,0.9589881896972656,906.2256469726562,480.9781494140625,0.9548024535179138,919.3616943359375,450.6040954589844,0.9995542168617249
191,999.54052734375,492.88702392578125,0.5675708651542664,934.0790405273438,417.8310546875,0.991051435470581,904.3056030273438,482.2057189941406,0.9692450165748596,919.150390625,453.2258605957031,0.9997954964637756
192,996.040771484375,498.7603454589844,0.8907142877578735,935.9826049804688,421.45184326171875,0.9724775552749634,905.1373291015625,485.63623046875,0.9547528028488159,920.8350219726562,456.8952941894531,0.9988516569137573
193,988.7415771484375,500.384033203125,0.18417753279209137,932.5640258789062,426.9329833984375,0.9833515286445618,900.7701416015625,489.3079528808594,0.9710935354232788,917.3971557617188,461.5766296386719,0.9998745918273926
194,991.8250732421875,502.2736511230469,0.9659856557846069,930.278564453125,428.5794372558594,0.9699272513389587,896.8907470703125,488.0108337402344,0.9575864672660828,913.25537109375,461.1595764160156,0.9998279809951782
195,976.5512084960938,508.0674133300781,0.9432666301727295,924.705810546875,431.5832214355469,0.9883445501327515,885.7576904296875,485.42010498046875,0.9849914908409119,907.5794067382812,462.8835144042969,0.9991137385368347
196,947.1424560546875,517.4458618164062,0.9995337724685669,921.2230224609375,433.6218566894531,0.9940515160560608,873.2416381835938,480.5563049316406,0.985334038734436,897.846435546875,457.87310791015625,0.9997275471687317
197,927.9691162109375,520.3374633789062,0.9992033839225769,911.5663452148438,436.62872314453125,0.9947471022605896,858.2806396484375,475.1606140136719,0.9466227293014526,885.5778198242188,456.6436462402344,0.9997332692146301
198,907.149169921875,515.8511962890625,0.9972435235977173,906.1194458007812,439.6377258300781,0.9960595369338989,849.3010864257812,472.34381103515625,0.9788017272949219,878.7314453125,455.8152770996094,0.999500036239624
